CacheSize,BlockSize,Associativity,WritePolicy,WriteMissPolicy,EvictPolicy,TotalReads,ReadMisses,TotalWrites,WriteMisses,TotalLatency
16384,256,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,260,196758,3745,44757143
16384,512,1,--WriteBack,--WriteAllocate,--LRU,274303,2642,196758,740,2470503
16384,512,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2611,196758,5236,3326963
16384,512,1,--WriteThrough,--WriteAllocate,--LRU,274303,2642,196758,740,45443983
16384,512,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2611,196758,5236,45274363
16384,512,2,--WriteBack,--WriteAllocate,--LRU,274303,508,196758,160,1627463
16384,512,2,--WriteBack,--NoWriteAllocate,--LRU,274303,579,196758,3470,2350383
16384,512,2,--WriteThrough,--WriteAllocate,--LRU,274303,508,196758,160,44846903
16384,512,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,579,196758,3470,44827323
16384,512,4,--WriteBack,--WriteAllocate,--LRU,274303,283,196758,94,1532643
16384,512,4,--WriteBack,--NoWriteAllocate,--LRU,274303,334,196758,3275,2235543
16384,512,4,--WriteThrough,--WriteAllocate,--LRU,274303,283,196758,94,44782883
16384,512,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,334,196758,3275,44773423
16384,512,8,--WriteBack,--WriteAllocate,--LRU,274303,193,196758,88,1502723
16384,512,8,--WriteBack,--NoWriteAllocate,--LRU,274303,238,196758,3253,2200563
16384,512,8,--WriteThrough,--WriteAllocate,--LRU,274303,193,196758,88,44761763
16384,512,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,238,196758,3253,44752303
16384,512,16,--WriteBack,--WriteAllocate,--LRU,274303,138,196758,89,1487103
16384,512,16,--WriteBack,--NoWriteAllocate,--LRU,274303,184,196758,3251,2184723
16384,512,16,--WriteThrough,--WriteAllocate,--LRU,274303,138,196758,89,44749883
16384,512,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,184,196758,3251,44740423
16384,512,32,--WriteBack,--WriteAllocate,--LRU,274303,134,196758,88,1486003
16384,512,32,--WriteBack,--NoWriteAllocate,--LRU,274303,179,196758,3251,2183403
16384,512,32,--WriteThrough,--WriteAllocate,--LRU,274303,134,196758,88,44748783
16384,512,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,179,196758,3251,44739323
32768,16,1,--WriteBack,--WriteAllocate,--LRU,274303,898,196758,2455,2392183
32768,16,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2483,196758,5821,3331363
32768,16,1,--WriteThrough,--WriteAllocate,--LRU,274303,898,196758,2455,45437603
32768,16,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2483,196758,5821,45246203
32768,16,2,--WriteBack,--WriteAllocate,--LRU,274303,440,196758,2265,2164263
32768,16,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1991,196758,5548,3103003
32768,16,2,--WriteThrough,--WriteAllocate,--LRU,274303,440,196758,2265,45295043
32768,16,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1991,196758,5548,45137963
32768,16,4,--WriteBack,--WriteAllocate,--LRU,274303,411,196758,2261,2108823
32768,16,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1975,196758,5545,3077263
32768,16,4,--WriteThrough,--WriteAllocate,--LRU,274303,411,196758,2261,45287783
32768,16,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1975,196758,5545,45134443
32768,16,8,--WriteBack,--WriteAllocate,--LRU,274303,398,196758,2261,2093643
32768,16,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1973,196758,5545,3072423
32768,16,8,--WriteThrough,--WriteAllocate,--LRU,274303,398,196758,2261,45284923
32768,16,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1973,196758,5545,45134003
32768,16,16,--WriteBack,--WriteAllocate,--LRU,274303,398,196758,2261,2091883
32768,16,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1973,196758,5545,3070443
32768,16,16,--WriteThrough,--WriteAllocate,--LRU,274303,398,196758,2261,45284923
32768,16,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1973,196758,5545,45134003
32768,16,32,--WriteBack,--WriteAllocate,--LRU,274303,397,196758,2261,2090343
32768,16,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3067803
32768,16,32,--WriteThrough,--WriteAllocate,--LRU,274303,397,196758,2261,45284703
32768,16,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
32768,32,1,--WriteBack,--WriteAllocate,--LRU,274303,728,196758,1313,2018843
32768,32,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1571,196758,5583,3055923
32768,32,1,--WriteThrough,--WriteAllocate,--LRU,274303,728,196758,1313,45148963
32768,32,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1571,196758,5583,45045563
32768,32,2,--WriteBack,--WriteAllocate,--LRU,274303,306,196758,1157,1824143
32768,32,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1130,196758,5276,2847803
32768,32,2,--WriteThrough,--WriteAllocate,--LRU,274303,306,196758,1157,45021803
32768,32,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1130,196758,5276,44948543
32768,32,4,--WriteBack,--WriteAllocate,--LRU,274303,275,196758,1152,1790043
32768,32,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1104,196758,5270,2825143
32768,32,4,--WriteThrough,--WriteAllocate,--LRU,274303,275,196758,1152,45013883
32768,32,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1104,196758,5270,44942823
32768,32,8,--WriteBack,--WriteAllocate,--LRU,274303,266,196758,1153,1784103
32768,32,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1104,196758,5270,2823163
32768,32,8,--WriteThrough,--WriteAllocate,--LRU,274303,266,196758,1153,45012123
32768,32,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1104,196758,5270,44942823
32768,32,16,--WriteBack,--WriteAllocate,--LRU,274303,265,196758,1152,1783003
32768,32,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1104,196758,5270,2820743
32768,32,16,--WriteThrough,--WriteAllocate,--LRU,274303,265,196758,1152,45011683
32768,32,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1104,196758,5270,44942823
32768,32,32,--WriteBack,--WriteAllocate,--LRU,274303,262,196758,1153,1781903
32768,32,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1104,196758,5270,2819423
32768,32,32,--WriteThrough,--WriteAllocate,--LRU,274303,262,196758,1153,45011243
32768,32,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1104,196758,5270,44942823
32768,64,1,--WriteBack,--WriteAllocate,--LRU,274303,648,196758,731,1829643
32768,64,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1098,196758,5127,2840983
32768,64,1,--WriteThrough,--WriteAllocate,--LRU,274303,648,196758,731,45003323
32768,64,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1098,196758,5127,44941503
32768,64,2,--WriteBack,--WriteAllocate,--LRU,274303,281,196758,599,1664643
32768,64,2,--WriteBack,--NoWriteAllocate,--LRU,274303,727,196758,4845,2662343
32768,64,2,--WriteThrough,--WriteAllocate,--LRU,274303,281,196758,599,44893543
32768,64,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,727,196758,4845,44859883
32768,64,4,--WriteBack,--WriteAllocate,--LRU,274303,196,196758,586,1623723
32768,64,4,--WriteBack,--NoWriteAllocate,--LRU,274303,642,196758,4802,2621203
32768,64,4,--WriteThrough,--WriteAllocate,--LRU,274303,196,196758,586,44871983
32768,64,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,642,196758,4802,44841183
32768,64,8,--WriteBack,--WriteAllocate,--LRU,274303,189,196758,586,1621083
32768,64,8,--WriteBack,--NoWriteAllocate,--LRU,274303,640,196758,4802,2619443
32768,64,8,--WriteThrough,--WriteAllocate,--LRU,274303,189,196758,586,44870443
32768,64,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,640,196758,4802,44840743
32768,64,16,--WriteBack,--WriteAllocate,--LRU,274303,182,196758,586,1619543
32768,64,16,--WriteBack,--NoWriteAllocate,--LRU,274303,639,196758,4802,2618123
32768,64,16,--WriteThrough,--WriteAllocate,--LRU,274303,182,196758,586,44868903
32768,64,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,639,196758,4802,44840523
32768,64,32,--WriteBack,--WriteAllocate,--LRU,274303,184,196758,586,1620643
32768,64,32,--WriteBack,--NoWriteAllocate,--LRU,274303,638,196758,4802,2618123
32768,64,32,--WriteThrough,--WriteAllocate,--LRU,274303,184,196758,586,44869343
32768,64,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,638,196758,4802,44840303
32768,128,1,--WriteBack,--WriteAllocate,--LRU,274303,696,196758,455,1764303
32768,128,1,--WriteBack,--NoWriteAllocate,--LRU,274303,906,196758,4621,2682363
32768,128,1,--WriteThrough,--WriteAllocate,--LRU,274303,696,196758,455,44953163
32768,128,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,906,196758,4621,44899263
32768,128,2,--WriteBack,--WriteAllocate,--LRU,274303,253,196758,314,1580163
32768,128,2,--WriteBack,--NoWriteAllocate,--LRU,274303,486,196758,4321,2494483
32768,128,2,--WriteThrough,--WriteAllocate,--LRU,274303,253,196758,314,44824683
32768,128,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,486,196758,4321,44806863
32768,128,4,--WriteBack,--WriteAllocate,--LRU,274303,137,196758,299,1534403
32768,128,4,--WriteBack,--NoWriteAllocate,--LRU,274303,375,196758,4273,2446963
32768,128,4,--WriteThrough,--WriteAllocate,--LRU,274303,137,196758,299,44795863
32768,128,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,375,196758,4273,44782443
32768,128,8,--WriteBack,--WriteAllocate,--LRU,274303,132,196758,298,1531983
32768,128,8,--WriteBack,--NoWriteAllocate,--LRU,274303,373,196758,4262,2443223
32768,128,8,--WriteThrough,--WriteAllocate,--LRU,274303,132,196758,298,44794543
32768,128,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,373,196758,4262,44782003
32768,128,16,--WriteBack,--WriteAllocate,--LRU,274303,129,196758,297,1530883
32768,128,16,--WriteBack,--NoWriteAllocate,--LRU,274303,371,196758,4262,2442563
32768,128,16,--WriteThrough,--WriteAllocate,--LRU,274303,129,196758,297,44793663
32768,128,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,371,196758,4262,44781563
32768,128,32,--WriteBack,--WriteAllocate,--LRU,274303,127,196758,297,1530443
32768,128,32,--WriteBack,--NoWriteAllocate,--LRU,274303,369,196758,4262,2442123
32768,128,32,--WriteThrough,--WriteAllocate,--LRU,274303,127,196758,297,44793223
32768,128,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,369,196758,4262,44781123
32768,256,1,--WriteBack,--WriteAllocate,--LRU,274303,948,196758,378,1819963
32768,256,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1052,196758,4204,2635063
32768,256,1,--WriteThrough,--WriteAllocate,--LRU,274303,948,196758,378,44991663
32768,256,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1052,196758,4204,44931383
32768,256,2,--WriteBack,--WriteAllocate,--LRU,274303,288,196758,179,1552223
32768,256,2,--WriteBack,--NoWriteAllocate,--LRU,274303,423,196758,3801,2366883
32768,256,2,--WriteThrough,--WriteAllocate,--LRU,274303,288,196758,179,44802683
32768,256,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,423,196758,3801,44793003
32768,256,4,--WriteBack,--WriteAllocate,--LRU,274303,107,196758,154,1486883
32768,256,4,--WriteBack,--NoWriteAllocate,--LRU,274303,237,196758,3730,2295163
32768,256,4,--WriteThrough,--WriteAllocate,--LRU,274303,107,196758,154,44757363
32768,256,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,237,196758,3730,44752083
32768,256,8,--WriteBack,--WriteAllocate,--LRU,274303,106,196758,155,1487543
32768,256,8,--WriteBack,--NoWriteAllocate,--LRU,274303,234,196758,3732,2295383
32768,256,8,--WriteThrough,--WriteAllocate,--LRU,274303,106,196758,155,44757363
32768,256,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,234,196758,3732,44751423
32768,256,16,--WriteBack,--WriteAllocate,--LRU,274303,100,196758,155,1485123
32768,256,16,--WriteBack,--NoWriteAllocate,--LRU,274303,227,196758,3732,2292743
32768,256,16,--WriteThrough,--WriteAllocate,--LRU,274303,100,196758,155,44756043
32768,256,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,227,196758,3732,44749883
32768,256,32,--WriteBack,--WriteAllocate,--LRU,274303,102,196758,155,1486003
32768,256,32,--WriteBack,--NoWriteAllocate,--LRU,274303,229,196758,3731,2293843
32768,256,32,--WriteThrough,--WriteAllocate,--LRU,274303,102,196758,155,44756483
32768,256,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,229,196758,3731,44750323
32768,512,1,--WriteBack,--WriteAllocate,--LRU,274303,1477,196758,422,2002123
32768,512,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1517,196758,4068,2742203
32768,512,1,--WriteThrough,--WriteAllocate,--LRU,274303,1477,196758,422,45117723
32768,512,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1517,196758,4068,45033683
32768,512,2,--WriteBack,--WriteAllocate,--LRU,274303,337,196758,123,1553983
32768,512,2,--WriteBack,--NoWriteAllocate,--LRU,274303,432,196758,3360,2276683
32768,512,2,--WriteThrough,--WriteAllocate,--LRU,274303,337,196758,123,44801143
32768,512,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,432,196758,3360,44794983
32768,512,4,--WriteBack,--WriteAllocate,--LRU,274303,92,196758,82,1464663
32768,512,4,--WriteBack,--NoWriteAllocate,--LRU,274303,159,196758,3242,2170863
32768,512,4,--WriteThrough,--WriteAllocate,--LRU,274303,92,196758,82,44738223
32768,512,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,159,196758,3242,44734923
32768,512,8,--WriteBack,--WriteAllocate,--LRU,274303,88,196758,82,1463123
32768,512,8,--WriteBack,--NoWriteAllocate,--LRU,274303,156,196758,3242,2169323
32768,512,8,--WriteThrough,--WriteAllocate,--LRU,274303,88,196758,82,44737343
32768,512,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,156,196758,3242,44734263
32768,512,16,--WriteBack,--WriteAllocate,--LRU,274303,84,196758,82,1462023
32768,512,16,--WriteBack,--NoWriteAllocate,--LRU,274303,150,196758,3242,2167343
32768,512,16,--WriteThrough,--WriteAllocate,--LRU,274303,84,196758,82,44736463
32768,512,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,150,196758,3242,44732943
32768,512,32,--WriteBack,--WriteAllocate,--LRU,274303,85,196758,82,1462683
32768,512,32,--WriteBack,--NoWriteAllocate,--LRU,274303,152,196758,3242,2168663
32768,512,32,--WriteThrough,--WriteAllocate,--LRU,274303,85,196758,82,44736683
32768,512,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,152,196758,3242,44733383
65536,16,1,--WriteBack,--WriteAllocate,--LRU,274303,450,196758,2267,2103103
65536,16,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2001,196758,5549,3089363
65536,16,1,--WriteThrough,--WriteAllocate,--LRU,274303,450,196758,2267,45297683
65536,16,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2001,196758,5549,45140163
65536,16,2,--WriteBack,--WriteAllocate,--LRU,274303,391,196758,2261,2014003
65536,16,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3068903
65536,16,2,--WriteThrough,--WriteAllocate,--LRU,274303,391,196758,2261,45283383
65536,16,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
65536,16,4,--WriteBack,--WriteAllocate,--LRU,274303,390,196758,2261,1999703
65536,16,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3066923
65536,16,4,--WriteThrough,--WriteAllocate,--LRU,274303,390,196758,2261,45283163
65536,16,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
65536,16,8,--WriteBack,--WriteAllocate,--LRU,274303,390,196758,2261,1996403
65536,16,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3066923
65536,16,8,--WriteThrough,--WriteAllocate,--LRU,274303,390,196758,2261,45283163
65536,16,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
65536,16,16,--WriteBack,--WriteAllocate,--LRU,274303,390,196758,2261,1996403
65536,16,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3066923
65536,16,16,--WriteThrough,--WriteAllocate,--LRU,274303,390,196758,2261,45283163
65536,16,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
65536,16,32,--WriteBack,--WriteAllocate,--LRU,274303,390,196758,2261,1996403
65536,16,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1972,196758,5545,3066923
65536,16,32,--WriteThrough,--WriteAllocate,--LRU,274303,390,196758,2261,45283163
65536,16,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1972,196758,5545,45133783
65536,32,1,--WriteBack,--WriteAllocate,--LRU,274303,304,196758,1158,1786303
65536,32,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1132,196758,5276,2834383
65536,32,1,--WriteThrough,--WriteAllocate,--LRU,274303,304,196758,1158,45021583
65536,32,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1132,196758,5276,44948983
65536,32,2,--WriteBack,--WriteAllocate,--LRU,274303,255,196758,1152,1733723
65536,32,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1101,196758,5270,2816123
65536,32,2,--WriteThrough,--WriteAllocate,--LRU,274303,255,196758,1152,45009483
65536,32,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1101,196758,5270,44942163
65536,32,4,--WriteBack,--WriteAllocate,--LRU,274303,254,196758,1152,1724483
65536,32,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1101,196758,5270,2814803
65536,32,4,--WriteThrough,--WriteAllocate,--LRU,274303,254,196758,1152,45009263
65536,32,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1101,196758,5270,44942163
65536,32,8,--WriteBack,--WriteAllocate,--LRU,274303,254,196758,1152,1722503
65536,32,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1101,196758,5270,2814803
65536,32,8,--WriteThrough,--WriteAllocate,--LRU,274303,254,196758,1152,45009263
65536,32,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1101,196758,5270,44942163
65536,32,16,--WriteBack,--WriteAllocate,--LRU,274303,254,196758,1152,1722503
65536,32,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1101,196758,5270,2814803
65536,32,16,--WriteThrough,--WriteAllocate,--LRU,274303,254,196758,1152,45009263
65536,32,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1101,196758,5270,44942163
65536,32,32,--WriteBack,--WriteAllocate,--LRU,274303,254,196758,1152,1722503
65536,32,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1101,196758,5270,2814803
65536,32,32,--WriteThrough,--WriteAllocate,--LRU,274303,254,196758,1152,45009263
65536,32,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1101,196758,5270,44942163
65536,64,1,--WriteBack,--WriteAllocate,--LRU,274303,217,196758,590,1620203
65536,64,1,--WriteBack,--NoWriteAllocate,--LRU,274303,666,196758,4810,2626483
65536,64,1,--WriteThrough,--WriteAllocate,--LRU,274303,217,196758,590,44877483
65536,64,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,666,196758,4810,44846463
65536,64,2,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,587,1587643
65536,64,2,--WriteBack,--NoWriteAllocate,--LRU,274303,637,196758,4807,2612183
65536,64,2,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,587,44866923
65536,64,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,637,196758,4807,44840083
65536,64,4,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,586,1581703
65536,64,4,--WriteBack,--NoWriteAllocate,--LRU,274303,636,196758,4802,2609543
65536,64,4,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,586,44866703
65536,64,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,636,196758,4802,44839863
65536,64,8,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,586,1579943
65536,64,8,--WriteBack,--NoWriteAllocate,--LRU,274303,636,196758,4802,2609543
65536,64,8,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,586,44866703
65536,64,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,636,196758,4802,44839863
65536,64,16,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,586,1579943
65536,64,16,--WriteBack,--NoWriteAllocate,--LRU,274303,636,196758,4802,2609543
65536,64,16,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,586,44866703
65536,64,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,636,196758,4802,44839863
65536,64,32,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,586,1579943
65536,64,32,--WriteBack,--NoWriteAllocate,--LRU,274303,636,196758,4802,2609543
65536,64,32,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,586,44866703
65536,64,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,636,196758,4802,44839863
65536,128,1,--WriteBack,--WriteAllocate,--LRU,274303,172,196758,301,1536823
65536,128,1,--WriteBack,--NoWriteAllocate,--LRU,274303,409,196758,4275,2451583
65536,128,1,--WriteThrough,--WriteAllocate,--LRU,274303,172,196758,301,44804003
65536,128,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,409,196758,4275,44789923
65536,128,2,--WriteBack,--WriteAllocate,--LRU,274303,116,196758,298,1509543
65536,128,2,--WriteBack,--NoWriteAllocate,--LRU,274303,366,196758,4268,2434203
65536,128,2,--WriteThrough,--WriteAllocate,--LRU,274303,116,196758,298,44791023
65536,128,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,366,196758,4268,44780463
65536,128,4,--WriteBack,--WriteAllocate,--LRU,274303,116,196758,297,1506463
65536,128,4,--WriteBack,--NoWriteAllocate,--LRU,274303,365,196758,4262,2431563
65536,128,4,--WriteThrough,--WriteAllocate,--LRU,274303,116,196758,297,44790803
65536,128,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,365,196758,4262,44780243
65536,128,8,--WriteBack,--WriteAllocate,--LRU,274303,116,196758,297,1504483
65536,128,8,--WriteBack,--NoWriteAllocate,--LRU,274303,365,196758,4262,2431123
65536,128,8,--WriteThrough,--WriteAllocate,--LRU,274303,116,196758,297,44790803
65536,128,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,365,196758,4262,44780243
65536,128,16,--WriteBack,--WriteAllocate,--LRU,274303,116,196758,297,1504043
65536,128,16,--WriteBack,--NoWriteAllocate,--LRU,274303,365,196758,4262,2431123
65536,128,16,--WriteThrough,--WriteAllocate,--LRU,274303,116,196758,297,44790803
65536,128,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,365,196758,4262,44780243
65536,128,32,--WriteBack,--WriteAllocate,--LRU,274303,116,196758,297,1504043
65536,128,32,--WriteBack,--NoWriteAllocate,--LRU,274303,365,196758,4262,2431123
65536,128,32,--WriteThrough,--WriteAllocate,--LRU,274303,116,196758,297,44790803
65536,128,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,365,196758,4262,44780243
65536,256,1,--WriteBack,--WriteAllocate,--LRU,274303,149,196758,164,1498543
65536,256,1,--WriteBack,--NoWriteAllocate,--LRU,274303,279,196758,3746,2307703
65536,256,1,--WriteThrough,--WriteAllocate,--LRU,274303,149,196758,164,44768803
65536,256,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,279,196758,3746,44761323
65536,256,2,--WriteBack,--WriteAllocate,--LRU,274303,86,196758,153,1469283
65536,256,2,--WriteBack,--NoWriteAllocate,--LRU,274303,223,196758,3729,2284163
65536,256,2,--WriteThrough,--WriteAllocate,--LRU,274303,86,196758,153,44752523
65536,256,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,223,196758,3729,44749003
65536,256,4,--WriteBack,--WriteAllocate,--LRU,274303,83,196758,153,1467083
65536,256,4,--WriteBack,--NoWriteAllocate,--LRU,274303,219,196758,3729,2282183
65536,256,4,--WriteThrough,--WriteAllocate,--LRU,274303,83,196758,153,44751863
65536,256,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,219,196758,3729,44748123
65536,256,8,--WriteBack,--WriteAllocate,--LRU,274303,82,196758,153,1465323
65536,256,8,--WriteBack,--NoWriteAllocate,--LRU,274303,219,196758,3729,2281963
65536,256,8,--WriteThrough,--WriteAllocate,--LRU,274303,82,196758,153,44751643
65536,256,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,219,196758,3729,44748123
65536,256,16,--WriteBack,--WriteAllocate,--LRU,274303,82,196758,153,1464883
65536,256,16,--WriteBack,--NoWriteAllocate,--LRU,274303,219,196758,3729,2281743
65536,256,16,--WriteThrough,--WriteAllocate,--LRU,274303,82,196758,153,44751643
65536,256,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,219,196758,3729,44748123
65536,256,32,--WriteBack,--WriteAllocate,--LRU,274303,82,196758,153,1464883
65536,256,32,--WriteBack,--NoWriteAllocate,--LRU,274303,219,196758,3729,2281743
65536,256,32,--WriteThrough,--WriteAllocate,--LRU,274303,82,196758,153,44751643
65536,256,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,219,196758,3729,44748123
65536,512,1,--WriteBack,--WriteAllocate,--LRU,274303,248,196758,100,1510643
65536,512,1,--WriteBack,--NoWriteAllocate,--LRU,274303,316,196758,3292,2222123
65536,512,1,--WriteThrough,--WriteAllocate,--LRU,274303,248,196758,100,44776503
65536,512,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,316,196758,3292,44769463
65536,512,2,--WriteBack,--WriteAllocate,--LRU,274303,67,196758,81,1449043
65536,512,2,--WriteBack,--NoWriteAllocate,--LRU,274303,140,196758,3241,2158983
65536,512,2,--WriteThrough,--WriteAllocate,--LRU,274303,67,196758,81,44732503
65536,512,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,140,196758,3241,44730743
65536,512,4,--WriteBack,--WriteAllocate,--LRU,274303,62,196758,81,1446623
65536,512,4,--WriteBack,--NoWriteAllocate,--LRU,274303,136,196758,3241,2157003
65536,512,4,--WriteThrough,--WriteAllocate,--LRU,274303,62,196758,81,44731403
65536,512,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,136,196758,3241,44729863
65536,512,8,--WriteBack,--WriteAllocate,--LRU,274303,61,196758,81,1445303
65536,512,8,--WriteBack,--NoWriteAllocate,--LRU,274303,135,196758,3241,2156343
65536,512,8,--WriteThrough,--WriteAllocate,--LRU,274303,61,196758,81,44731183
65536,512,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,135,196758,3241,44729643
65536,512,16,--WriteBack,--WriteAllocate,--LRU,274303,62,196758,81,1445523
65536,512,16,--WriteBack,--NoWriteAllocate,--LRU,274303,135,196758,3241,2156563
65536,512,16,--WriteThrough,--WriteAllocate,--LRU,274303,62,196758,81,44731403
65536,512,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,135,196758,3241,44729643
65536,512,32,--WriteBack,--WriteAllocate,--LRU,274303,63,196758,81,1446183
65536,512,32,--WriteBack,--NoWriteAllocate,--LRU,274303,136,196758,3241,2156563
65536,512,32,--WriteThrough,--WriteAllocate,--LRU,274303,63,196758,81,44731623
65536,512,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,136,196758,3241,44729863
